freq,mag,phase
1.58894799269931e-002,-4.32875906422821e-008,-5.72021275471241e-003
1.60000000000005e-002,-4.38918633083711e-008,-5.75999998059575e-003
1.61112888009080e-002,-4.45045709468952e-008,-5.80006394851472e-003
1.62233516766410e-002,-4.51258312058078e-008,-5.84040658336229e-003
1.63361940113156e-002,-4.57557626973898e-008,-5.88102982342012e-003
1.64498212264976e-002,-4.63944917485419e-008,-5.92193562045166e-003
1.65642387814626e-002,-4.70421340785625e-008,-5.96312593979596e-003
1.66794521734585e-002,-4.76988179430075e-008,-6.00460276046208e-003
1.67954669379696e-002,-4.83646667757952e-008,-6.04636807522418e-003
1.69122886489826e-002,-4.90398136541190e-008,-6.08842389071725e-003
1.70299229192543e-002,-4.97243839405524e-008,-6.13077222753353e-003
1.71483754005812e-002,-5.04185097479613e-008,-6.17341512031959e-003
1.72676517840714e-002,-5.11223270465215e-008,-6.21635461787407e-003
1.73877578004175e-002,-5.18359679490992e-008,-6.25959278324615e-003
1.75086992201724e-002,-5.25595713188527e-008,-6.30313169383462e-003
1.76304818540263e-002,-5.32932750546132e-008,-6.34697344148776e-003
1.77531115530861e-002,-5.40372209125216e-008,-6.39112013260376e-003
1.78765942091561e-002,-5.47915535417016e-008,-6.43557388823199e-003
1.80009357550215e-002,-5.55564146982941e-008,-6.48033684417487e-003
1.81261421647334e-002,-5.63319528887330e-008,-6.52541115109050e-003
1.82522194538954e-002,-5.71183175837792e-008,-6.57079897459600e-003
1.83791736799532e-002,-5.79156592185217e-008,-6.61650249537152e-003
1.85070109424852e-002,-5.87241330496864e-008,-6.66252390926505e-003
1.86357373834959e-002,-5.95438904766899e-008,-6.70886542739792e-003
1.87653591877107e-002,-6.03750915778959e-008,-6.75552927627099e-003
1.88958825828731e-002,-6.12178973959958e-008,-6.80251769787169e-003
1.90273138400442e-002,-6.20724680093534e-008,-6.84983294978166e-003
1.91596592739035e-002,-6.29389654249878e-008,-6.89747730528531e-003
1.92929252430528e-002,-6.38175622575204e-008,-6.94545305347894e-003
1.94271181503214e-002,-6.47084214782980e-008,-6.99376249938080e-003
1.95622444430737e-002,-6.56117176305969e-008,-7.04240796404179e-003
1.96983106135193e-002,-6.65276242933665e-008,-7.09139178465700e-003
1.98353231990244e-002,-6.74563150455561e-008,-7.14071631467800e-003
1.99732887824265e-002,-6.83979702164074e-008,-7.19038392392589e-003
2.01122139923499e-002,-6.93527701351623e-008,-7.24039699870519e-003
2.02521055035252e-002,-7.03208980240452e-008,-7.29075794191845e-003
2.03929700371089e-002,-7.13025409625908e-008,-7.34146917318174e-003
2.05348143610072e-002,-7.22978860303336e-008,-7.39253312894091e-003
2.06776452902006e-002,-7.33071270571008e-008,-7.44395226258858e-003
2.08214696870716e-002,-7.43304569083921e-008,-7.49572904458211e-003
2.09662944617345e-002,-7.53680723070174e-008,-7.54786596256218e-003
2.11121265723670e-002,-7.64201699757868e-008,-7.60036552147245e-003
2.12589730255449e-002,-7.74869582094402e-008,-7.65323024367977e-003
2.14068408765785e-002,-7.85686337307879e-008,-7.70646266909548e-003
2.15557372298518e-002,-7.96654106205350e-008,-7.76006535529736e-003
2.17056692391635e-002,-8.07775000664044e-008,-7.81404087765257e-003
2.18566441080711e-002,-8.19051113274642e-008,-7.86839182944134e-003
2.20086690902367e-002,-8.30484652347123e-008,-7.92312082198160e-003
2.21617514897756e-002,-8.42077768331822e-008,-7.97823048475441e-003
2.23158986616073e-002,-8.53832746684920e-008,-8.03372346553034e-003
2.24711180118087e-002,-8.65751805359678e-008,-8.08960243049662e-003
2.26274169979703e-002,-8.77837239455557e-008,-8.14587006438529e-003
2.27848031295539e-002,-8.90091401931670e-008,-8.20252907060217e-003
2.29432839682540e-002,-9.02516597530756e-008,-8.25958217135674e-003
2.31028671283607e-002,-9.15115275644681e-008,-8.31703210779295e-003
2.32635602771258e-002,-9.27889808519112e-008,-8.37488164012090e-003
2.34253711351308e-002,-9.40842655189193e-008,-8.43313354774946e-003
2.35883074766584e-002,-9.53976351836269e-008,-8.49179062941982e-003
2.37523771300656e-002,-9.67293367138765e-008,-8.55085570333993e-003
2.39175879781599e-002,-9.80796266207853e-008,-8.61033160731992e-003
2.40839479585779e-002,-9.94487672014361e-008,-8.67022119890847e-003
2.42514650641672e-002,-1.00837020752912e-007,-8.73052735553005e-003
2.44201473433698e-002,-1.02244651500950e-007,-8.79125297462319e-003
2.45900029006091e-002,-1.03671934278892e-007,-8.85240097377969e-003
2.47610398966791e-002,-1.05119141027096e-007,-8.91397429088482e-003
2.49332665491369e-002,-1.06586550436213e-007,-8.97597588425843e-003
2.51066911326969e-002,-1.08074441196896e-007,-9.03840873279711e-003
2.52813219796290e-002,-1.09583104536052e-007,-9.10127583611729e-003
2.54571674801583e-002,-1.11112828787609e-007,-9.16458021469939e-003
2.56342360828688e-002,-1.12663906142804e-007,-9.22832491003292e-003
2.58125362951090e-002,-1.14236635543168e-007,-9.29251298476261e-003
2.59920766834005e-002,-1.15831319787540e-007,-9.35714752283555e-003
2.61728658738499e-002,-1.17448263603416e-007,-9.42223162964939e-003
2.63549125525633e-002,-1.19087779432913e-007,-9.48776843220150e-003
2.65382254660631e-002,-1.20750183575455e-007,-9.55376107923923e-003
2.67228134217088e-002,-1.22435793294799e-007,-9.62021274141119e-003
2.69086852881198e-002,-1.24144935497971e-007,-9.68712661141959e-003
2.70958499956019e-002,-1.25877931306039e-007,-9.75450590417363e-003
2.72843165365756e-002,-1.27635121126616e-007,-9.82235385694393e-003
2.74740939660091e-002,-1.29416842474335e-007,-9.89067372951814e-003
2.76651914018527e-002,-1.31223434792486e-007,-9.95946880435748e-003
2.78576180254770e-002,-1.33055246203304e-007,-1.00287423867545e-002
2.80513830821142e-002,-1.34912627722009e-007,-1.00984978049919e-002
2.82464958813020e-002,-1.36795937114112e-007,-1.01687384105023e-002
2.84429657973313e-002,-1.38705536966764e-007,-1.02394675780295e-002
2.86408022696962e-002,-1.40641795653080e-007,-1.03106887057903e-002
2.88400148035476e-002,-1.42605080581850e-007,-1.03824052156381e-002
2.90406129701502e-002,-1.44595774591101e-007,-1.04546205532273e-002
2.92426064073419e-002,-1.46614254732899e-007,-1.05273381881783e-002
2.94460048199971e-002,-1.48660913488548e-007,-1.06005616142450e-002
2.96508179804930e-002,-1.50736142375026e-007,-1.06742943494820e-002
2.98570557291790e-002,-1.52840340623933e-007,-1.07485399364141e-002
3.00647279748495e-002,-1.54973913252833e-007,-1.08233019422060e-002
3.02738446952202e-002,-1.57137268172272e-007,-1.08985839588344e-002
3.04844159374071e-002,-1.59330821971747e-007,-1.09743896032597e-002
3.06964518184096e-002,-1.61554998955373e-007,-1.10507225176007e-002
3.09099625255962e-002,-1.63810221498612e-007,-1.11275863693086e-002
3.11249583171943e-002,-1.66096926441839e-007,-1.12049848513442e-002
3.13414495227829e-002,-1.68415551589758e-007,-1.12829216823546e-002
3.15594465437887e-002,-1.70766546319001e-007,-1.13614006068521e-002
3.17789598539864e-002,-1.73150360006205e-007,-1.14404253953943e-002
3.20000000000012e-002,-1.75567446849640e-007,-1.15199998447650e-002
3.22225776018162e-002,-1.78018278405478e-007,-1.16001277781566e-002
3.24467033532822e-002,-1.80503320443921e-007,-1.16808130453539e-002
3.26723880226314e-002,-1.83023052235760e-007,-1.17620595229193e-002
3.28996424529954e-002,-1.85577959802079e-007,-1.18438711143786e-002
3.31284775629254e-002,-1.88168530128290e-007,-1.19262517504086e-002
3.33589043469172e-002,-1.90795264664719e-007,-1.20092053890264e-002
3.35909338759395e-002,-1.93458667754675e-007,-1.20927360157792e-002
3.38245772979655e-002,-1.96159251456087e-007,-1.21768476439356e-002
3.40598458385088e-002,-1.98897531684197e-007,-1.22615443146791e-002
3.42967508011627e-002,-2.01674037854832e-007,-1.23468300973013e-002
3.45353035681430e-002,-2.04489302276803e-007,-1.24327090893985e-002
3.47755156008352e-002,-2.07343866902196e-007,-1.25191854170675e-002
3.50173984403450e-002,-2.10238278504737e-007,-1.26062632351047e-002
3.52609637080529e-002,-2.13173096394410e-007,-1.26939467272053e-002
3.55062231061724e-002,-2.16148881809856e-007,-1.27822401061642e-002
3.57531884183124e-002,-2.19166207561646e-007,-1.28711476140788e-002
3.60018715100433e-002,-2.22225652246318e-007,-1.29606735225525e-002
3.62522843294670e-002,-2.25327806996670e-007,-1.30508221329000e-002
3.65044389077910e-002,-2.28473266802809e-007,-1.31415977763541e-002
3.67583473599066e-002,-2.31662634369465e-007,-1.32330048142734e-002
3.70140218849707e-002,-2.34896523973299e-007,-1.33250476383525e-002
3.72714747669921e-002,-2.38175558569922e-007,-1.34177306708323e-002
3.75307183754216e-002,-2.41500364972255e-007,-1.35110583647130e-002
3.77917651657465e-002,-2.44871584458135e-007,-1.36050352039677e-002
3.80546276800886e-002,-2.48289864091363e-007,-1.36996657037580e-002
3.83193185478072e-002,-2.51755860579020e-007,-1.37949544106510e-002
3.85858504861059e-002,-2.55270241235788e-007,-1.38909059028375e-002
3.88542363006431e-002,-2.58833681090973e-007,-1.39875247903523e-002
3.91244888861478e-002,-2.62446865781486e-007,-1.40848157152951e-002
3.93966212270389e-002,-2.66110486730202e-007,-1.41827833520544e-002
3.96706463980492e-002,-2.69825250789240e-007,-1.42814324075313e-002
3.99465775648532e-002,-2.73591869632360e-007,-1.43807676213661e-002
4.02244279847001e-002,-2.77411069398233e-007,-1.44807937661657e-002
4.05042110070506e-002,-2.81283584904483e-007,-1.45815156477333e-002
4.07859400742180e-002,-2.85210156754700e-007,-1.46829381052989e-002
4.10696287220146e-002,-2.89191542910370e-007,-1.47850660117519e-002
4.13552905804014e-002,-2.93228506154621e-007,-1.48879042738756e-002
4.16429393741436e-002,-2.97321822771167e-007,-1.49914578325822e-002
4.19325889234693e-002,-3.01472280615657e-007,-1.50957316631510e-002
4.22242531447344e-002,-3.05680676222686e-007,-1.52007307754670e-002
4.25179460510901e-002,-3.09947818663113e-007,-1.53064602142613e-002
4.28136817531574e-002,-3.14274528579727e-007,-1.54129250593544e-002
4.31114744597039e-002,-3.18661640115908e-007,-1.55201304258992e-002
4.34113384783273e-002,-3.23109989343691e-007,-1.56280814646275e-002
4.37132882161425e-002,-3.27620436443303e-007,-1.57367833620973e-002
4.40173381804736e-002,-3.32193846416611e-007,-1.58462413409417e-002
4.43235029795514e-002,-3.36831099694726e-007,-1.59564606601202e-002
4.46317973232148e-002,-3.41533086352036e-007,-1.60674466151712e-002
4.49422360236178e-002,-3.46300712856502e-007,-1.61792045384662e-002
4.52548339959409e-002,-3.51134888569069e-007,-1.62917397994666e-002
4.55696062591082e-002,-3.56036547923202e-007,-1.64050578049810e-002
4.58865679365084e-002,-3.61006633066989e-007,-1.65191639994253e-002
4.62057342567218e-002,-3.66046097720453e-007,-1.66340638650846e-002
4.65271205542519e-002,-3.71155910068530e-007,-1.67497629223757e-002
4.68507422702620e-002,-3.76337053725405e-007,-1.68662667301133e-002
4.71766149533172e-002,-3.81590523877195e-007,-1.69835808857764e-002
4.75047542601316e-002,-3.86917329210604e-007,-1.71017110257778e-002
4.78351759563201e-002,-3.92318492877257e-007,-1.72206628257342e-002
4.81678959171562e-002,-3.97795053458021e-007,-1.73404420007396e-002
4.85029301283348e-002,-4.03348067855992e-007,-1.74610543056393e-002
4.88402946867400e-002,-4.08978594902924e-007,-1.75825055353068e-002
4.91800058012185e-002,-4.14687722360401e-007,-1.77048015249221e-002
4.95220797933586e-002,-4.20476549561945e-007,-1.78279481502519e-002
4.98665330982741e-002,-4.26346179698390e-007,-1.79519513279320e-002
5.02133822653942e-002,-4.32297753569349e-007,-1.80768170157517e-002
5.05626439592583e-002,-4.38332402331168e-007,-1.82025512129399e-002
5.09143349603170e-002,-4.44451296677622e-007,-1.83291599604533e-002
5.12684721657380e-002,-4.50655604409513e-007,-1.84566493412669e-002
5.16250725902183e-002,-4.56946520328818e-007,-1.85850254806656e-002
5.19841533668013e-002,-4.63325256595415e-007,-1.87142945465396e-002
5.23457317477003e-002,-4.69793035976791e-007,-1.88444627496794e-002
5.27098251051270e-002,-4.76351103419972e-007,-1.89755363440755e-002
5.30764509321266e-002,-4.83000715443923e-007,-1.91075216272177e-002
5.34456268434180e-002,-4.89743153640128e-007,-1.92404249403987e-002
5.38173705762401e-002,-4.96579713100665e-007,-1.93742526690181e-002
5.41916999912041e-002,-5.03511708204170e-007,-1.95090112428892e-002
5.45686330731516e-002,-5.10540468758526e-007,-1.96447071365483e-002
5.49481879320187e-002,-5.17667347715484e-007,-1.97813468695656e-002
5.53303828037058e-002,-5.24893712491715e-007,-1.99189370068582e-002
5.57152360509544e-002,-5.32220956540742e-007,-2.00574841590060e-002
5.61027661642287e-002,-5.39650482959373e-007,-2.01969949825687e-002
5.64929917626044e-002,-5.47183722809919e-007,-2.03374761804062e-002
5.68859315946630e-002,-5.54822122583942e-007,-2.04789345020002e-002
5.72816045393928e-002,-5.62567149988220e-007,-2.06213767437787e-002
5.76800296070957e-002,-5.70420295873399e-007,-2.07648097494425e-002
5.80812259403009e-002,-5.78383064590720e-007,-2.09092404102940e-002
5.84852128146843e-002,-5.86456991349915e-007,-2.10546756655682e-002
5.88920096399946e-002,-5.94643625825638e-007,-2.12011225027664e-002
5.93016359609864e-002,-6.02944539872089e-007,-2.13485879579914e-002
5.97141114583584e-002,-6.11361333308974e-007,-2.14970791162861e-002
6.01294559496995e-002,-6.19895617527942e-007,-2.16466031119735e-002
6.05476893904409e-002,-6.28549037672115e-007,-2.17971671289997e-002
6.09688318748148e-002,-6.37323253349543e-007,-2.19487784012788e-002
6.13929036368197e-002,-6.46219953098110e-007,-2.21014442130408e-002
6.18199250511929e-002,-6.55240847635248e-007,-2.22551718991813e-002
6.22499166343891e-002,-6.64387668893606e-007,-2.24099688456142e-002
6.26828990455662e-002,-6.73662173878362e-007,-2.25658424896260e-002
6.31188930875779e-002,-6.83066147560206e-007,-2.27228003202337e-002
6.35579197079732e-002,-6.92601394196392e-007,-2.28808498785444e-002
6.40000000000029e-002,-7.02269747938343e-007,-2.30399987581175e-002
6.44451552036330e-002,-7.12073068010011e-007,-2.32002546053297e-002
6.48934067065649e-002,-7.22013236779223e-007,-2.33616251197423e-002
6.53447760452634e-002,-7.32092165543651e-007,-2.35241180544710e-002
6.57992849059913e-002,-7.42311788744839e-007,-2.36877412165588e-002
6.62569551258512e-002,-7.52674076504469e-007,-2.38525024673504e-002
6.67178086938349e-002,-7.63181013409153e-007,-2.40184097228707e-002
6.71818677518794e-002,-7.73834623582949e-007,-2.41854709542046e-002
6.76491545959315e-002,-7.84636950436481e-007,-2.43536941878800e-002
6.81196916770182e-002,-7.95590072096185e-007,-2.45230875062537e-002
6.85935016023260e-002,-8.06696094654016e-007,-2.46936590478994e-002
6.90706071362866e-002,-8.17957153131771e-007,-2.48654170079990e-002
6.95510312016710e-002,-8.29375406659456e-007,-2.50383696387361e-002
7.00347968806906e-002,-8.40953054868857e-007,-2.52125252496927e-002
7.05219274161064e-002,-8.52692321499966e-007,-2.53878922082482e-002
7.10124462123454e-002,-8.64595461151281e-007,-2.55644789399815e-002
7.15063768366254e-002,-8.76664764101438e-007,-2.57422939290760e-002
7.20037430200872e-002,-8.88902546665943e-007,-2.59213457187270e-002
7.25045686589345e-002,-9.01311161804771e-007,-2.61016429115520e-002
7.30088778155826e-002,-9.13892994300728e-007,-2.62831941700044e-002
7.35166947198137e-002,-9.26650463652439e-007,-2.64660082167896e-002
7.40280437699419e-002,-9.39586022145692e-007,-2.66500938352837e-002
7.45429495339847e-002,-9.52702152924780e-007,-2.68354598699560e-002
7.50614367508438e-002,-9.66001376742799e-007,-2.70221152267936e-002
7.55835303314936e-002,-9.79486251961649e-007,-2.72100688737295e-002
7.61092553601778e-002,-9.93159368766063e-007,-2.73993298410733e-002
7.66386370956151e-002,-1.00702335687824e-006,-2.75899072219450e-002
7.71717009722124e-002,-1.02108087784321e-006,-2.77818101727122e-002
7.77084726012867e-002,-1.03533463274347e-006,-2.79750479134296e-002
7.82489777722962e-002,-1.04978736316331e-006,-2.81696297282823e-002
7.87932424540784e-002,-1.06444184733149e-006,-2.83655649660318e-002
7.93412927960990e-002,-1.07930090012125e-006,-2.85628630404649e-002
7.98931551297070e-002,-1.09436737690764e-006,-2.87615334308464e-002
8.04488559694009e-002,-1.10964417549614e-006,-2.89615856823741e-002
8.10084220141019e-002,-1.12513422937239e-006,-2.91630294066377e-002
8.15718801484367e-002,-1.14084051541682e-006,-2.93658742820805e-002
8.21392574440299e-002,-1.15676605197597e-006,-2.95701300544644e-002
8.27105811608035e-002,-1.17291390271982e-006,-2.97758065373379e-002
8.32858787482878e-002,-1.18928716989150e-006,-2.99829136125082e-002
8.38651778469394e-002,-1.20588899816458e-006,-3.01914612305152e-002
8.44485062894694e-002,-1.22272257657176e-006,-3.04014594111101e-002
8.50358921021809e-002,-1.23979114525513e-006,-3.06129182437366e-002
8.56273635063154e-002,-1.25709798389428e-006,-3.08258478880156e-002
8.62229489194084e-002,-1.27464641267057e-006,-3.10402585742337e-002
8.68226769566553e-002,-1.29243981348240e-006,-3.12561606038339e-002
8.74265764322857e-002,-1.31048159715804e-006,-3.14735643499114e-002
8.80346763609480e-002,-1.32877523527844e-006,-3.16924802577116e-002
8.86470059591036e-002,-1.34732424378370e-006,-3.19129188451316e-002
8.92635946464304e-002,-1.36613218586598e-006,-3.21348907032262e-002
8.98844720472363e-002,-1.38520267775556e-006,-3.23584064967162e-002
9.05096679918826e-002,-1.40453938486345e-006,-3.25834769645011e-002
9.11392125182172e-002,-1.42414601888846e-006,-3.28101129201748e-002
